,ARQUIVO,WINER
669,pca_media_rank_biclasse_area_volume_ratio_4_KNN_f1.csv,ORIGINAL
670,pca_media_rank_biclasse_volume_4_RF_geo.csv,BORDERLINE2
671,pca_media_rank_biclasse_area_volume_ratio_9_GNB_geo.csv,SMOTE
672,pca_media_rank_biclasse_area_4_QDA_auc.csv,SMOTE_SVM
673,pca_media_rank_biclasse_area_1_DTREE_iba.csv,SMOTE_SVM
674,pca_media_rank_biclasse_area_1_SGD_f1.csv,SMOTE
675,pca_media_rank_biclasse_radius_ratio_9_GNB_f1.csv,ORIGINAL
676,pca_media_rank_biclasse_radius_ratio_9_SGD_auc.csv,SMOTE
677,pca_media_rank_biclasse_volume_9_DTREE_geo.csv,SMOTE_SVM
678,pca_media_rank_biclasse_solid_angle_4_SGD_iba.csv,SMOTE
679,pca_media_rank_biclasse_volume_9_LRG_auc.csv,BORDERLINE1
680,pca_media_rank_biclasse_radius_ratio_9_KNN_auc.csv,BORDERLINE1
681,pca_media_rank_biclasse_edge_ratio_4_SVM_iba.csv,SMOTE
682,pca_media_rank_biclasse_area_volume_ratio_9_SVM_auc.csv,DELAUNAY
683,pca_media_rank_biclasse_aspect_ratio_9_ABC_iba.csv,SMOTE
684,pca_media_rank_biclasse_solid_angle_4_GNB_auc.csv,SMOTE
685,pca_media_rank_biclasse_area_1_RF_f1.csv,SMOTE_SVM
686,pca_media_rank_biclasse_area_4_KNN_iba.csv,BORDERLINE1
687,pca_media_rank_biclasse_area_9_MLP_auc.csv,BORDERLINE2
688,pca_media_rank_biclasse_min_solid_angle_4_GNB_iba.csv,SMOTE
689,pca_media_rank_biclasse_edge_ratio_4_DTREE_auc.csv,SMOTE_SVM
690,pca_media_rank_biclasse_radius_ratio_1_DTREE_f1.csv,ORIGINAL
691,pca_media_rank_biclasse_aspect_ratio_4_RF_geo.csv,BORDERLINE2
692,pca_media_rank_biclasse_area_volume_ratio_4_MLP_f1.csv,SMOTE_SVM
693,pca_media_rank_biclasse_solid_angle_1_GNB_f1.csv,ORIGINAL
694,pca_media_rank_biclasse_volume_9_SGD_auc.csv,SMOTE
695,pca_media_rank_biclasse_aspect_ratio_9_GNB_geo.csv,SMOTE
696,pca_media_rank_biclasse_area_1_QDA_auc.csv,SMOTE_SVM
697,pca_media_rank_biclasse_max_solid_angle_4_MLP_geo.csv,DELAUNAY
698,pca_media_rank_biclasse_aspect_ratio_1_SGD_iba.csv,SMOTE
699,pca_media_rank_biclasse_edge_ratio_1_SVM_f1.csv,SMOTE
700,pca_media_rank_biclasse_max_solid_angle_1_MLP_iba.csv,SMOTE
701,pca_media_rank_biclasse_area_9_DTREE_iba.csv,SMOTE_SVM
702,pca_media_rank_biclasse_radius_ratio_9_GNB_geo.csv,SMOTE
703,pca_media_rank_biclasse_min_solid_angle_9_SGD_f1.csv,SMOTE
704,pca_media_rank_biclasse_area_4_SGD_iba.csv,SMOTE
705,pca_media_rank_biclasse_radius_ratio_9_KNN_f1.csv,ORIGINAL
706,pca_media_rank_biclasse_area_1_ABC_geo.csv,BORDERLINE2
707,pca_media_rank_biclasse_edge_ratio_1_SGD_auc.csv,SMOTE
708,pca_media_rank_biclasse_max_solid_angle_1_QDA_auc.csv,DELAUNAY
709,pca_media_rank_biclasse_max_solid_angle_9_LRG_iba.csv,BORDERLINE1
710,pca_media_rank_biclasse_area_1_ABC_auc.csv,SMOTE_SVM
711,pca_media_rank_biclasse_area_1_SGD_auc.csv,SMOTE
712,pca_media_rank_biclasse_min_solid_angle_4_QDA_f1.csv,ORIGINAL
713,pca_media_rank_biclasse_edge_ratio_4_QDA_auc.csv,DELAUNAY
714,pca_media_rank_biclasse_aspect_ratio_1_KNN_auc.csv,BORDERLINE1
715,pca_media_rank_biclasse_max_solid_angle_1_LRG_f1.csv,SMOTE_SVM
716,pca_media_rank_biclasse_area_volume_ratio_4_SVM_geo.csv,DELAUNAY
717,pca_media_rank_biclasse_area_volume_ratio_1_GNB_f1.csv,ORIGINAL
718,pca_media_rank_biclasse_volume_1_ABC_auc.csv,SMOTE_SVM
719,pca_media_rank_biclasse_min_solid_angle_4_SGD_geo.csv,DELAUNAY
720,pca_media_rank_biclasse_min_solid_angle_1_LRG_geo.csv,BORDERLINE1
721,pca_media_rank_biclasse_edge_ratio_1_GNB_geo.csv,SMOTE
722,pca_media_rank_biclasse_area_4_LRG_auc.csv,SMOTE
723,pca_media_rank_biclasse_edge_ratio_1_ABC_auc.csv,SMOTE_SVM
724,pca_media_rank_biclasse_min_solid_angle_1_GNB_auc.csv,SMOTE
725,pca_media_rank_biclasse_area_1_MLP_geo.csv,BORDERLINE2
726,pca_media_rank_biclasse_max_solid_angle_4_KNN_auc.csv,DELAUNAY
727,pca_media_rank_biclasse_solid_angle_9_SVM_auc.csv,SMOTE
728,pca_media_rank_biclasse_aspect_ratio_9_RF_f1.csv,DELAUNAY
729,pca_media_rank_biclasse_solid_angle_1_QDA_iba.csv,DELAUNAY
730,pca_media_rank_biclasse_area_1_SVM_f1.csv,SMOTE
731,pca_media_rank_biclasse_area_1_RF_iba.csv,BORDERLINE2
732,pca_media_rank_biclasse_area_9_SVM_f1.csv,DELAUNAY
733,pca_media_rank_biclasse_aspect_ratio_4_RF_iba.csv,BORDERLINE2
734,pca_media_rank_biclasse_volume_9_ABC_iba.csv,SMOTE_SVM
735,pca_media_rank_biclasse_area_9_SVM_auc.csv,SMOTE
736,pca_media_rank_biclasse_min_solid_angle_9_SVM_auc.csv,SMOTE
737,pca_media_rank_biclasse_area_volume_ratio_9_RF_auc.csv,DELAUNAY
738,pca_media_rank_biclasse_area_volume_ratio_9_SGD_f1.csv,SMOTE
739,pca_media_rank_biclasse_solid_angle_1_DTREE_f1.csv,ORIGINAL
740,pca_media_rank_biclasse_area_volume_ratio_4_QDA_f1.csv,ORIGINAL
741,pca_media_rank_biclasse_area_9_RF_auc.csv,BORDERLINE2
742,pca_media_rank_biclasse_max_solid_angle_4_QDA_geo.csv,DELAUNAY
743,pca_media_rank_biclasse_solid_angle_9_ABC_geo.csv,BORDERLINE2
744,pca_media_rank_biclasse_solid_angle_4_SGD_f1.csv,SMOTE
745,pca_media_rank_biclasse_area_1_KNN_iba.csv,BORDERLINE1
746,pca_media_rank_biclasse_aspect_ratio_1_SVM_geo.csv,SMOTE
747,pca_media_rank_biclasse_volume_1_RF_geo.csv,BORDERLINE2
748,pca_media_rank_biclasse_solid_angle_1_ABC_auc.csv,SMOTE_SVM
749,pca_media_rank_biclasse_area_volume_ratio_9_RF_iba.csv,DELAUNAY
750,pca_media_rank_biclasse_edge_ratio_1_KNN_geo.csv,DELAUNAY
751,pca_media_rank_biclasse_max_solid_angle_9_DTREE_geo.csv,SMOTE_SVM
752,pca_media_rank_biclasse_radius_ratio_1_KNN_iba.csv,BORDERLINE1
753,pca_media_rank_biclasse_volume_4_SVM_auc.csv,SMOTE
754,pca_media_rank_biclasse_edge_ratio_9_SGD_geo.csv,SMOTE
755,pca_media_rank_biclasse_area_volume_ratio_9_KNN_f1.csv,ORIGINAL
756,pca_media_rank_biclasse_area_4_LRG_f1.csv,SMOTE_SVM
757,pca_media_rank_biclasse_solid_angle_4_GNB_iba.csv,SMOTE
758,pca_media_rank_biclasse_volume_1_SVM_geo.csv,SMOTE
759,pca_media_rank_biclasse_area_4_SVM_iba.csv,SMOTE
760,pca_media_rank_biclasse_aspect_ratio_4_QDA_geo.csv,DELAUNAY
761,pca_media_rank_biclasse_volume_4_LRG_iba.csv,BORDERLINE1
762,pca_media_rank_biclasse_volume_1_GNB_iba.csv,SMOTE
763,pca_media_rank_biclasse_min_solid_angle_9_DTREE_iba.csv,SMOTE_SVM
764,pca_media_rank_biclasse_aspect_ratio_4_GNB_f1.csv,ORIGINAL
765,pca_media_rank_biclasse_solid_angle_1_ABC_iba.csv,SMOTE
766,pca_media_rank_biclasse_radius_ratio_4_ABC_iba.csv,SMOTE
767,pca_media_rank_biclasse_edge_ratio_9_RF_f1.csv,SMOTE_SVM
768,pca_media_rank_biclasse_aspect_ratio_1_SVM_iba.csv,SMOTE
769,pca_media_rank_biclasse_max_solid_angle_1_SVM_f1.csv,SMOTE
770,pca_media_rank_biclasse_radius_ratio_1_DTREE_geo.csv,SMOTE_SVM
771,pca_media_rank_biclasse_radius_ratio_4_RF_f1.csv,SMOTE_SVM
772,pca_media_rank_biclasse_max_solid_angle_4_GNB_auc.csv,SMOTE
773,pca_media_rank_biclasse_solid_angle_4_LRG_geo.csv,BORDERLINE1
774,pca_media_rank_biclasse_solid_angle_1_RF_geo.csv,DELAUNAY
775,pca_media_rank_biclasse_edge_ratio_4_LRG_geo.csv,BORDERLINE1
776,pca_media_rank_biclasse_volume_9_QDA_iba.csv,SMOTE
777,pca_media_rank_biclasse_solid_angle_9_SVM_f1.csv,SMOTE
778,pca_media_rank_biclasse_volume_1_GNB_auc.csv,SMOTE
779,pca_media_rank_biclasse_edge_ratio_4_RF_iba.csv,DELAUNAY
780,pca_media_rank_biclasse_area_volume_ratio_1_SGD_f1.csv,SMOTE
781,pca_media_rank_biclasse_min_solid_angle_9_ABC_iba.csv,DELAUNAY
782,pca_media_rank_biclasse_area_volume_ratio_9_DTREE_f1.csv,ORIGINAL
783,pca_media_rank_biclasse_radius_ratio_9_LRG_geo.csv,BORDERLINE1
784,pca_media_rank_biclasse_aspect_ratio_4_LRG_f1.csv,SMOTE_SVM
785,pca_media_rank_biclasse_min_solid_angle_9_QDA_auc.csv,SMOTE_SVM
786,pca_media_rank_biclasse_area_volume_ratio_4_GNB_auc.csv,SMOTE
787,pca_media_rank_biclasse_aspect_ratio_1_KNN_geo.csv,BORDERLINE1
788,pca_media_rank_biclasse_volume_1_MLP_auc.csv,BORDERLINE2
789,pca_media_rank_biclasse_radius_ratio_1_GNB_f1.csv,ORIGINAL
790,pca_media_rank_biclasse_area_4_MLP_auc.csv,BORDERLINE2
791,pca_media_rank_biclasse_area_9_SGD_iba.csv,SMOTE
792,pca_media_rank_biclasse_volume_4_GNB_auc.csv,SMOTE
793,pca_media_rank_biclasse_area_4_RF_auc.csv,BORDERLINE2
794,pca_media_rank_biclasse_solid_angle_1_SGD_f1.csv,SMOTE
795,pca_media_rank_biclasse_edge_ratio_1_SVM_iba.csv,SMOTE
796,pca_media_rank_biclasse_area_volume_ratio_9_QDA_auc.csv,DELAUNAY
797,pca_media_rank_biclasse_solid_angle_4_SVM_auc.csv,SMOTE
798,pca_media_rank_biclasse_min_solid_angle_1_DTREE_iba.csv,SMOTE_SVM
799,pca_media_rank_biclasse_min_solid_angle_9_QDA_geo.csv,SMOTE
800,pca_media_rank_biclasse_max_solid_angle_4_DTREE_iba.csv,DELAUNAY
801,pca_media_rank_biclasse_area_volume_ratio_1_MLP_iba.csv,BORDERLINE2
802,pca_media_rank_biclasse_volume_4_LRG_auc.csv,SMOTE
803,pca_media_rank_biclasse_edge_ratio_4_ABC_geo.csv,BORDERLINE2
804,pca_media_rank_biclasse_edge_ratio_9_ABC_auc.csv,SMOTE_SVM
805,pca_media_rank_biclasse_solid_angle_1_KNN_auc.csv,DELAUNAY
806,pca_media_rank_biclasse_area_volume_ratio_1_DTREE_auc.csv,SMOTE_SVM
807,pca_media_rank_biclasse_solid_angle_9_QDA_iba.csv,DELAUNAY
808,pca_media_rank_biclasse_area_volume_ratio_1_RF_geo.csv,DELAUNAY
809,pca_media_rank_biclasse_max_solid_angle_9_RF_f1.csv,SMOTE_SVM
810,pca_media_rank_biclasse_min_solid_angle_1_GNB_f1.csv,ORIGINAL
811,pca_media_rank_biclasse_radius_ratio_9_MLP_auc.csv,BORDERLINE2
812,pca_media_rank_biclasse_area_volume_ratio_4_ABC_f1.csv,SMOTE_SVM
813,pca_media_rank_biclasse_area_volume_ratio_4_ABC_iba.csv,SMOTE_SVM
814,pca_media_rank_biclasse_area_9_QDA_auc.csv,SMOTE_SVM
815,pca_media_rank_biclasse_area_9_KNN_auc.csv,BORDERLINE1
816,pca_media_rank_biclasse_min_solid_angle_9_MLP_geo.csv,DELAUNAY
817,pca_media_rank_biclasse_min_solid_angle_9_GNB_auc.csv,SMOTE
818,pca_media_rank_biclasse_area_4_LRG_iba.csv,BORDERLINE1
819,pca_media_rank_biclasse_area_4_RF_iba.csv,BORDERLINE2
820,pca_media_rank_biclasse_max_solid_angle_1_SVM_auc.csv,SMOTE
821,pca_media_rank_biclasse_area_4_RF_geo.csv,BORDERLINE2
822,pca_media_rank_biclasse_radius_ratio_1_QDA_iba.csv,SMOTE
823,pca_media_rank_biclasse_min_solid_angle_4_LRG_iba.csv,BORDERLINE1
824,pca_media_rank_biclasse_area_9_GNB_f1.csv,ORIGINAL
825,pca_media_rank_biclasse_area_volume_ratio_1_SGD_iba.csv,SMOTE
826,pca_media_rank_biclasse_min_solid_angle_1_KNN_f1.csv,ORIGINAL
827,pca_media_rank_biclasse_volume_4_KNN_geo.csv,BORDERLINE1
828,pca_media_rank_biclasse_edge_ratio_9_RF_iba.csv,BORDERLINE2
829,pca_media_rank_biclasse_area_volume_ratio_4_DTREE_iba.csv,SMOTE_SVM
830,pca_media_rank_biclasse_area_9_DTREE_f1.csv,ORIGINAL
831,pca_media_rank_biclasse_max_solid_angle_1_GNB_geo.csv,SMOTE
832,pca_media_rank_biclasse_area_9_GNB_iba.csv,SMOTE
833,pca_media_rank_biclasse_edge_ratio_9_DTREE_f1.csv,ORIGINAL
834,pca_media_rank_biclasse_solid_angle_9_MLP_f1.csv,SMOTE_SVM
835,pca_media_rank_biclasse_volume_9_SGD_f1.csv,DELAUNAY
836,pca_media_rank_biclasse_edge_ratio_1_SGD_f1.csv,SMOTE
837,pca_media_rank_biclasse_area_4_QDA_iba.csv,SMOTE
838,pca_media_rank_biclasse_solid_angle_4_LRG_auc.csv,BORDERLINE1
839,pca_media_rank_biclasse_solid_angle_4_QDA_f1.csv,ORIGINAL
840,pca_media_rank_biclasse_radius_ratio_1_MLP_geo.csv,BORDERLINE2
841,pca_media_rank_biclasse_area_9_RF_iba.csv,BORDERLINE2
842,pca_media_rank_biclasse_radius_ratio_1_RF_iba.csv,BORDERLINE2
843,pca_media_rank_biclasse_edge_ratio_1_GNB_iba.csv,SMOTE
844,pca_media_rank_biclasse_area_4_SVM_f1.csv,DELAUNAY
845,pca_media_rank_biclasse_min_solid_angle_1_MLP_auc.csv,DELAUNAY
846,pca_media_rank_biclasse_area_9_SVM_geo.csv,SMOTE
847,pca_media_rank_biclasse_min_solid_angle_4_SVM_iba.csv,SMOTE
848,pca_media_rank_biclasse_min_solid_angle_1_LRG_f1.csv,SMOTE_SVM
849,pca_media_rank_biclasse_radius_ratio_1_KNN_auc.csv,BORDERLINE1
850,pca_media_rank_biclasse_min_solid_angle_9_MLP_f1.csv,SMOTE_SVM
851,pca_media_rank_biclasse_area_9_LRG_geo.csv,BORDERLINE1
852,pca_media_rank_biclasse_max_solid_angle_4_GNB_f1.csv,ORIGINAL
853,pca_media_rank_biclasse_max_solid_angle_9_ABC_iba.csv,DELAUNAY
854,pca_media_rank_biclasse_area_9_SGD_auc.csv,SMOTE
855,pca_media_rank_biclasse_min_solid_angle_1_MLP_f1.csv,SMOTE_SVM
856,pca_media_rank_biclasse_edge_ratio_9_KNN_geo.csv,DELAUNAY
857,pca_media_rank_biclasse_solid_angle_9_SGD_f1.csv,SMOTE
858,pca_media_rank_biclasse_edge_ratio_9_SVM_auc.csv,SMOTE
859,pca_media_rank_biclasse_max_solid_angle_1_DTREE_f1.csv,ORIGINAL
860,pca_media_rank_biclasse_volume_4_DTREE_iba.csv,SMOTE_SVM
861,pca_media_rank_biclasse_volume_1_GNB_geo.csv,SMOTE
862,pca_media_rank_biclasse_edge_ratio_4_KNN_f1.csv,ORIGINAL
863,pca_media_rank_biclasse_aspect_ratio_1_MLP_f1.csv,SMOTE_SVM
864,pca_media_rank_biclasse_max_solid_angle_4_GNB_geo.csv,SMOTE
865,pca_media_rank_biclasse_aspect_ratio_4_RF_f1.csv,SMOTE_SVM
866,pca_media_rank_biclasse_solid_angle_1_MLP_f1.csv,SMOTE_SVM
867,pca_media_rank_biclasse_edge_ratio_1_QDA_geo.csv,DELAUNAY
868,pca_media_rank_biclasse_area_volume_ratio_1_QDA_auc.csv,DELAUNAY
869,pca_media_rank_biclasse_edge_ratio_9_MLP_auc.csv,BORDERLINE2
870,pca_media_rank_biclasse_area_volume_ratio_4_MLP_geo.csv,BORDERLINE2
871,pca_media_rank_biclasse_area_volume_ratio_4_SVM_f1.csv,DELAUNAY
872,pca_media_rank_biclasse_area_volume_ratio_9_ABC_iba.csv,DELAUNAY
873,pca_media_rank_biclasse_min_solid_angle_4_GNB_f1.csv,ORIGINAL
874,pca_media_rank_biclasse_min_solid_angle_4_LRG_f1.csv,SMOTE_SVM
875,pca_media_rank_biclasse_aspect_ratio_4_LRG_geo.csv,BORDERLINE1
876,pca_media_rank_biclasse_min_solid_angle_1_QDA_auc.csv,DELAUNAY
877,pca_media_rank_biclasse_area_volume_ratio_1_ABC_iba.csv,SMOTE
878,pca_media_rank_biclasse_aspect_ratio_1_QDA_f1.csv,ORIGINAL
879,pca_media_rank_biclasse_area_volume_ratio_1_QDA_f1.csv,ORIGINAL
880,pca_media_rank_biclasse_radius_ratio_1_SGD_auc.csv,BORDERLINE1
881,pca_media_rank_biclasse_radius_ratio_9_ABC_iba.csv,SMOTE
882,pca_media_rank_biclasse_aspect_ratio_4_RF_auc.csv,BORDERLINE2
883,pca_media_rank_biclasse_aspect_ratio_1_SGD_auc.csv,SMOTE
884,pca_media_rank_biclasse_aspect_ratio_1_LRG_f1.csv,SMOTE_SVM
885,pca_media_rank_biclasse_radius_ratio_9_SVM_iba.csv,SMOTE
886,pca_media_rank_biclasse_aspect_ratio_9_ABC_geo.csv,BORDERLINE2
887,pca_media_rank_biclasse_area_9_QDA_iba.csv,SMOTE
888,pca_media_rank_biclasse_volume_4_ABC_geo.csv,BORDERLINE2
889,pca_media_rank_biclasse_volume_4_ABC_auc.csv,SMOTE_SVM
890,pca_media_rank_biclasse_min_solid_angle_9_RF_auc.csv,BORDERLINE2
891,pca_media_rank_biclasse_aspect_ratio_1_SGD_geo.csv,SMOTE
892,pca_media_rank_biclasse_area_1_MLP_auc.csv,BORDERLINE2
893,pca_media_rank_biclasse_solid_angle_1_SGD_auc.csv,SMOTE
894,pca_media_rank_biclasse_volume_9_GNB_iba.csv,SMOTE
895,pca_media_rank_biclasse_volume_1_KNN_iba.csv,BORDERLINE1
896,pca_media_rank_biclasse_area_volume_ratio_9_QDA_geo.csv,DELAUNAY
897,pca_media_rank_biclasse_solid_angle_4_SVM_f1.csv,SMOTE
898,pca_media_rank_biclasse_max_solid_angle_1_KNN_iba.csv,BORDERLINE1
899,pca_media_rank_biclasse_volume_4_RF_iba.csv,BORDERLINE2
900,pca_media_rank_biclasse_solid_angle_1_ABC_geo.csv,DELAUNAY
901,pca_media_rank_biclasse_solid_angle_1_MLP_iba.csv,DELAUNAY
902,pca_media_rank_biclasse_volume_9_LRG_geo.csv,BORDERLINE1
903,pca_media_rank_biclasse_volume_4_DTREE_auc.csv,SMOTE_SVM
904,pca_media_rank_biclasse_solid_angle_9_KNN_f1.csv,ORIGINAL
905,pca_media_rank_biclasse_min_solid_angle_9_GNB_geo.csv,SMOTE
906,pca_media_rank_biclasse_radius_ratio_1_LRG_geo.csv,BORDERLINE1
907,pca_media_rank_biclasse_area_4_GNB_f1.csv,ORIGINAL
908,pca_media_rank_biclasse_area_1_SVM_geo.csv,SMOTE
909,pca_media_rank_biclasse_volume_4_MLP_auc.csv,BORDERLINE2
910,pca_media_rank_biclasse_area_volume_ratio_4_KNN_geo.csv,DELAUNAY
911,pca_media_rank_biclasse_area_4_SGD_f1.csv,DELAUNAY
912,pca_media_rank_biclasse_radius_ratio_1_MLP_f1.csv,SMOTE_SVM
913,pca_media_rank_biclasse_solid_angle_9_KNN_auc.csv,BORDERLINE1
914,pca_media_rank_biclasse_aspect_ratio_9_LRG_auc.csv,BORDERLINE1
915,pca_media_rank_biclasse_min_solid_angle_1_SGD_geo.csv,SMOTE
916,pca_media_rank_biclasse_solid_angle_1_ABC_f1.csv,SMOTE_SVM
917,pca_media_rank_biclasse_max_solid_angle_4_RF_f1.csv,SMOTE_SVM
918,pca_media_rank_biclasse_solid_angle_9_RF_auc.csv,BORDERLINE2
919,pca_media_rank_biclasse_radius_ratio_1_LRG_auc.csv,BORDERLINE1
920,pca_media_rank_biclasse_volume_9_MLP_iba.csv,SMOTE
921,pca_media_rank_biclasse_edge_ratio_1_SVM_auc.csv,SMOTE
922,pca_media_rank_biclasse_min_solid_angle_4_KNN_geo.csv,BORDERLINE1
923,pca_media_rank_biclasse_volume_1_LRG_iba.csv,BORDERLINE1
924,pca_media_rank_biclasse_radius_ratio_4_KNN_auc.csv,SMOTE_SVM
925,pca_media_rank_biclasse_max_solid_angle_1_DTREE_iba.csv,SMOTE_SVM
926,pca_media_rank_biclasse_volume_1_KNN_f1.csv,ORIGINAL
927,pca_media_rank_biclasse_solid_angle_1_RF_auc.csv,DELAUNAY
928,pca_media_rank_biclasse_min_solid_angle_4_SGD_f1.csv,SMOTE
929,pca_media_rank_biclasse_volume_4_GNB_f1.csv,ORIGINAL
930,pca_media_rank_biclasse_edge_ratio_4_QDA_f1.csv,ORIGINAL
931,pca_media_rank_biclasse_radius_ratio_4_KNN_iba.csv,BORDERLINE1
932,pca_media_rank_biclasse_max_solid_angle_4_GNB_iba.csv,SMOTE
933,pca_media_rank_biclasse_volume_1_SGD_iba.csv,SMOTE
934,pca_media_rank_biclasse_max_solid_angle_4_SVM_f1.csv,SMOTE
935,pca_media_rank_biclasse_area_volume_ratio_4_LRG_iba.csv,BORDERLINE1
936,pca_media_rank_biclasse_area_9_LRG_auc.csv,BORDERLINE1
937,pca_media_rank_biclasse_area_1_LRG_geo.csv,BORDERLINE1
938,pca_media_rank_biclasse_area_4_DTREE_geo.csv,SMOTE_SVM
939,pca_media_rank_biclasse_edge_ratio_9_MLP_geo.csv,BORDERLINE2
940,pca_media_rank_biclasse_area_4_GNB_iba.csv,SMOTE
941,pca_media_rank_biclasse_aspect_ratio_1_DTREE_f1.csv,ORIGINAL
942,pca_media_rank_biclasse_aspect_ratio_4_QDA_f1.csv,ORIGINAL
943,pca_media_rank_biclasse_volume_1_GNB_f1.csv,ORIGINAL
944,pca_media_rank_biclasse_area_4_ABC_geo.csv,BORDERLINE2
945,pca_media_rank_biclasse_volume_1_QDA_geo.csv,SMOTE
946,pca_media_rank_biclasse_aspect_ratio_1_MLP_geo.csv,BORDERLINE2
947,pca_media_rank_biclasse_area_volume_ratio_9_MLP_f1.csv,SMOTE_SVM
948,pca_media_rank_biclasse_radius_ratio_9_DTREE_auc.csv,SMOTE_SVM
949,pca_media_rank_biclasse_min_solid_angle_1_SVM_f1.csv,SMOTE
950,pca_media_rank_biclasse_area_volume_ratio_9_ABC_auc.csv,DELAUNAY
951,pca_media_rank_biclasse_radius_ratio_4_LRG_iba.csv,BORDERLINE1
952,pca_media_rank_biclasse_aspect_ratio_1_QDA_geo.csv,SMOTE
953,pca_media_rank_biclasse_volume_4_QDA_f1.csv,ORIGINAL
954,pca_media_rank_biclasse_area_volume_ratio_4_GNB_f1.csv,ORIGINAL
955,pca_media_rank_biclasse_min_solid_angle_9_MLP_iba.csv,DELAUNAY
956,pca_media_rank_biclasse_max_solid_angle_4_MLP_auc.csv,DELAUNAY
957,pca_media_rank_biclasse_edge_ratio_4_GNB_f1.csv,ORIGINAL
958,pca_media_rank_biclasse_max_solid_angle_9_RF_iba.csv,DELAUNAY
959,pca_media_rank_biclasse_radius_ratio_1_LRG_iba.csv,BORDERLINE1
960,pca_media_rank_biclasse_area_volume_ratio_4_MLP_auc.csv,BORDERLINE2
961,pca_media_rank_biclasse_volume_4_LRG_f1.csv,SMOTE_SVM
962,pca_media_rank_biclasse_radius_ratio_9_LRG_auc.csv,BORDERLINE1
963,pca_media_rank_biclasse_solid_angle_9_RF_f1.csv,SMOTE_SVM
964,pca_media_rank_biclasse_max_solid_angle_1_RF_f1.csv,SMOTE
965,pca_media_rank_biclasse_aspect_ratio_1_DTREE_auc.csv,SMOTE_SVM
966,pca_media_rank_biclasse_volume_1_MLP_iba.csv,BORDERLINE2
967,pca_media_rank_biclasse_solid_angle_1_MLP_geo.csv,DELAUNAY
968,pca_media_rank_biclasse_aspect_ratio_9_SVM_f1.csv,DELAUNAY
969,pca_media_rank_biclasse_solid_angle_9_DTREE_geo.csv,SMOTE_SVM
970,pca_media_rank_biclasse_aspect_ratio_1_ABC_iba.csv,SMOTE
971,pca_media_rank_biclasse_max_solid_angle_1_GNB_iba.csv,SMOTE
972,pca_media_rank_biclasse_aspect_ratio_9_RF_geo.csv,BORDERLINE2
973,pca_media_rank_biclasse_radius_ratio_1_ABC_iba.csv,SMOTE
974,pca_media_rank_biclasse_edge_ratio_9_ABC_f1.csv,SMOTE_SVM
975,pca_media_rank_biclasse_max_solid_angle_1_SVM_iba.csv,SMOTE
976,pca_media_rank_biclasse_area_4_GNB_geo.csv,SMOTE
977,pca_media_rank_biclasse_volume_9_LRG_iba.csv,BORDERLINE1
978,pca_media_rank_biclasse_edge_ratio_1_SGD_geo.csv,SMOTE
979,pca_media_rank_biclasse_area_volume_ratio_4_SGD_f1.csv,SMOTE
980,pca_media_rank_biclasse_solid_angle_9_SVM_iba.csv,SMOTE
981,pca_media_rank_biclasse_aspect_ratio_1_SGD_f1.csv,SMOTE
982,pca_media_rank_biclasse_area_volume_ratio_9_LRG_f1.csv,SMOTE_SVM
983,pca_media_rank_biclasse_volume_9_MLP_geo.csv,SMOTE
984,pca_media_rank_biclasse_aspect_ratio_4_GNB_auc.csv,SMOTE
985,pca_media_rank_biclasse_edge_ratio_1_KNN_iba.csv,BORDERLINE1
986,pca_media_rank_biclasse_volume_4_SGD_geo.csv,SMOTE
987,pca_media_rank_biclasse_area_volume_ratio_9_SGD_geo.csv,SMOTE
988,pca_media_rank_biclasse_radius_ratio_9_SGD_iba.csv,SMOTE
989,pca_media_rank_biclasse_area_1_GNB_auc.csv,SMOTE
990,pca_media_rank_biclasse_solid_angle_1_DTREE_auc.csv,SMOTE_SVM
991,pca_media_rank_biclasse_solid_angle_4_ABC_geo.csv,DELAUNAY
992,pca_media_rank_biclasse_max_solid_angle_9_MLP_auc.csv,DELAUNAY
993,pca_media_rank_biclasse_volume_9_RF_auc.csv,BORDERLINE2
994,pca_media_rank_biclasse_min_solid_angle_1_SVM_geo.csv,SMOTE
995,pca_media_rank_biclasse_area_4_ABC_iba.csv,SMOTE
996,pca_media_rank_biclasse_radius_ratio_1_MLP_auc.csv,BORDERLINE2
997,pca_media_rank_biclasse_aspect_ratio_1_RF_f1.csv,SMOTE_SVM
998,pca_media_rank_biclasse_aspect_ratio_9_LRG_geo.csv,BORDERLINE1
999,pca_media_rank_biclasse_volume_9_DTREE_auc.csv,SMOTE_SVM
1000,pca_media_rank_biclasse_solid_angle_9_MLP_iba.csv,DELAUNAY
1001,pca_media_rank_biclasse_edge_ratio_4_QDA_geo.csv,DELAUNAY
1002,pca_media_rank_biclasse_max_solid_angle_4_QDA_f1.csv,ORIGINAL
1003,pca_media_rank_biclasse_aspect_ratio_9_GNB_iba.csv,SMOTE
1004,pca_media_rank_biclasse_area_volume_ratio_9_KNN_iba.csv,BORDERLINE1
1005,pca_media_rank_biclasse_min_solid_angle_9_GNB_f1.csv,ORIGINAL
1006,pca_media_rank_biclasse_aspect_ratio_4_GNB_iba.csv,SMOTE
1007,pca_media_rank_biclasse_solid_angle_1_SGD_iba.csv,DELAUNAY
1008,pca_media_rank_biclasse_max_solid_angle_4_KNN_iba.csv,DELAUNAY
