MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
PCA,ozone-onehr,_Borderline2,GNB,NONE,NONE,0.964,0.6859999999999999,0.7779999999999999,0.7900000000000001,0.7300000000000001,0.526,0.7334229856787121
PCA,ozone-onehr,_Borderline2,KNN,NONE,NONE,0.9540000000000001,0.8140000000000001,0.4640000000000001,0.8740000000000001,0.6080000000000001,0.384,0.6380128889234415
PCA,ozone-onehr,_Borderline2,LRG,NONE,NONE,0.9440000000000001,0.97,0.03,0.96,0.0,0.0,0.5
PCA,ozone-onehr,_Borderline2,MLP,NONE,NONE,0.966,0.8539999999999999,0.772,0.9,0.8079999999999999,0.6639999999999999,0.813028767436327
PCA,ozone-onehr,_Borderline2,QDA,NONE,NONE,0.9440000000000001,0.966,0.03,0.9540000000000001,0.0,0.0,0.4975650983690365
PCA,ozone-onehr,_Borderline2,RF,NONE,NONE,0.96,0.956,0.254,0.958,0.474,0.244,0.6069889133113295
PCA,ozone-onehr,_Borderline2,SGD,NONE,NONE,0.7539999999999999,0.7819999999999999,0.218,0.768,0.0,0.0,0.5
PCA,ozone-onehr,_Borderline2,SVM,NONE,NONE,0.9440000000000001,0.97,0.03,0.96,0.0,0.0,0.5
PCA,parkinsons,_Borderline2,ABC,NONE,NONE,0.902,0.898,0.85,0.898,0.8720000000000001,0.764,0.8747509578544062
PCA,parkinsons,_Borderline2,DTREE,NONE,NONE,0.8560000000000001,0.8059999999999998,0.8400000000000001,0.8160000000000001,0.82,0.674,0.8226053639846743
PCA,parkinsons,_Borderline2,GNB,NONE,NONE,0.8320000000000001,0.6699999999999999,0.8420000000000001,0.6900000000000001,0.7340000000000001,0.528,0.7557471264367817
PCA,parkinsons,_Borderline2,KNN,NONE,NONE,0.76,0.722,0.65,0.7340000000000001,0.68,0.4720000000000001,0.6874712643678161
PCA,parkinsons,_Borderline2,LRG,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
PCA,parkinsons,_Borderline2,MLP,NONE,NONE,0.648,0.758,0.304,0.6759999999999999,0.17,0.08,0.5311111111111112
PCA,parkinsons,_Borderline2,QDA,NONE,NONE,0.86,0.852,0.74,0.8480000000000001,0.7779999999999999,0.6200000000000001,0.7966283524904215
PCA,parkinsons,_Borderline2,RF,NONE,NONE,0.8960000000000001,0.8860000000000001,0.836,0.89,0.8560000000000001,0.7420000000000001,0.8614176245210728
PCA,parkinsons,_Borderline2,SGD,NONE,NONE,0.4520000000000001,0.6039999999999999,0.336,0.508,0.0,0.0,0.47
PCA,parkinsons,_Borderline2,SVM,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
PCA,phoneme,_Borderline2,ABC,NONE,NONE,0.818,0.8,0.784,0.8059999999999999,0.792,0.628,0.7922417633356663
PCA,phoneme,_Borderline2,DTREE,NONE,NONE,0.8420000000000001,0.8299999999999998,0.8079999999999999,0.8340000000000001,0.82,0.672,0.8200421889920149
PCA,phoneme,_Borderline2,GNB,NONE,NONE,0.7859999999999999,0.732,0.772,0.7440000000000001,0.75,0.562,0.7513976844312104
PCA,phoneme,_Borderline2,KNN,NONE,NONE,0.8759999999999999,0.8740000000000001,0.852,0.8740000000000001,0.866,0.7440000000000001,0.8626628324807607
PCA,phoneme,_Borderline2,LRG,NONE,NONE,0.7879999999999999,0.768,0.742,0.7699999999999999,0.752,0.5680000000000001,0.7528240026517651
PCA,phoneme,_Borderline2,MLP,NONE,NONE,0.8540000000000001,0.8420000000000001,0.8340000000000001,0.8440000000000001,0.8379999999999999,0.7059999999999998,0.8391850026329724
PCA,phoneme,_Borderline2,QDA,NONE,NONE,0.8079999999999999,0.7459999999999999,0.8099999999999999,0.758,0.774,0.5960000000000001,0.7774821220290349
PCA,phoneme,_Borderline2,RF,NONE,NONE,0.89,0.8859999999999999,0.8780000000000001,0.8859999999999999,0.8800000000000001,0.774,0.88060647603841
PCA,phoneme,_Borderline2,SGD,NONE,NONE,0.7759999999999999,0.7299999999999999,0.736,0.74,0.728,0.532,0.7337190542757621
PCA,phoneme,_Borderline2,SVM,NONE,NONE,0.8420000000000001,0.8059999999999999,0.8459999999999999,0.8140000000000001,0.8219999999999998,0.674,0.8252356372823435
PCA,pima-indians-diabetes,_Borderline2,ABC,NONE,NONE,0.654,0.644,0.5980000000000001,0.6459999999999999,0.6120000000000001,0.382,0.6202921034241788
PCA,pima-indians-diabetes,_Borderline2,DTREE,NONE,NONE,0.6140000000000001,0.5820000000000001,0.5660000000000001,0.59,0.5700000000000001,0.32799999999999996,0.5740041928721175
PCA,pima-indians-diabetes,_Borderline2,GNB,NONE,NONE,0.644,0.642,0.5700000000000001,0.64,0.5920000000000001,0.354,0.6054877707896575
PCA,pima-indians-diabetes,_Borderline2,KNN,NONE,NONE,0.652,0.626,0.606,0.6359999999999999,0.6159999999999999,0.38,0.6180202655485674
PCA,pima-indians-diabetes,_Borderline2,LRG,NONE,NONE,0.634,0.6599999999999999,0.49200000000000005,0.63,0.502,0.258,0.5753361285814116
PCA,pima-indians-diabetes,_Borderline2,MLP,NONE,NONE,0.6859999999999999,0.6719999999999999,0.636,0.674,0.642,0.418,0.6541830887491266
PCA,pima-indians-diabetes,_Borderline2,QDA,NONE,NONE,0.6579999999999999,0.652,0.6,0.6519999999999999,0.6180000000000001,0.384,0.6246582809224319
PCA,pima-indians-diabetes,_Borderline2,RF,NONE,NONE,0.674,0.674,0.608,0.674,0.63,0.4,0.6408497554157933
PCA,pima-indians-diabetes,_Borderline2,SGD,NONE,NONE,0.6679999999999999,0.55,0.5860000000000001,0.4980000000000001,0.4400000000000001,0.22000000000000006,0.5681376659678546
PCA,pima-indians-diabetes,_Borderline2,SVM,NONE,NONE,0.5760000000000001,0.642,0.39799999999999996,0.5579999999999999,0.294,0.106,0.5179315164220826
PCA,planning-relax,_Borderline2,ABC,NONE,NONE,0.5479999999999999,0.5559999999999999,0.35,0.552,0.368,0.14800000000000002,0.4516083916083916
PCA,planning-relax,_Borderline2,DTREE,NONE,NONE,0.634,0.588,0.514,0.6040000000000001,0.542,0.30000000000000004,0.551048951048951
PCA,planning-relax,_Borderline2,GNB,NONE,NONE,0.5660000000000001,0.5760000000000001,0.36200000000000004,0.5619999999999999,0.368,0.146,0.4688111888111888
PCA,planning-relax,_Borderline2,KNN,NONE,NONE,0.596,0.556,0.4480000000000001,0.5700000000000001,0.47600000000000003,0.234,0.5015384615384615
PCA,planning-relax,_Borderline2,LRG,NONE,NONE,0.5760000000000001,0.6459999999999999,0.33,0.5940000000000001,0.27399999999999997,0.1,0.48601398601398604
PCA,planning-relax,_Borderline2,MLP,NONE,NONE,0.6039999999999999,0.608,0.42200000000000004,0.6060000000000001,0.442,0.23200000000000004,0.5153846153846154
PCA,planning-relax,_Borderline2,QDA,NONE,NONE,0.608,0.624,0.384,0.608,0.374,0.19,0.5050349650349651
PCA,planning-relax,_Borderline2,RF,NONE,NONE,0.5720000000000001,0.596,0.33,0.5740000000000001,0.33399999999999996,0.12,0.4639160839160839
PCA,planning-relax,_Borderline2,SGD,NONE,NONE,0.4800000000000001,0.55,0.26,0.508,0.11600000000000002,0.034,0.4055944055944056
PCA,planning-relax,_Borderline2,SVM,NONE,NONE,0.508,0.7120000000000001,0.28800000000000003,0.598,0.0,0.0,0.5
PCA,qsar-biodegradation,_Borderline2,ABC,NONE,NONE,0.8459999999999999,0.836,0.8280000000000001,0.836,0.8299999999999998,0.69,0.83217867557061
PCA,qsar-biodegradation,_Borderline2,DTREE,NONE,NONE,0.82,0.812,0.7979999999999999,0.8160000000000001,0.8059999999999999,0.6479999999999999,0.8053736487671029
PCA,qsar-biodegradation,_Borderline2,GNB,NONE,NONE,0.7979999999999999,0.6859999999999999,0.8039999999999999,0.6900000000000001,0.7220000000000001,0.518,0.7453541673703291
PCA,qsar-biodegradation,_Borderline2,KNN,NONE,NONE,0.8240000000000001,0.7939999999999999,0.826,0.8,0.8079999999999999,0.652,0.8096483256051096
PCA,qsar-biodegradation,_Borderline2,LRG,NONE,NONE,0.82,0.818,0.7879999999999999,0.818,0.8039999999999999,0.6459999999999999,0.8041818215447762
PCA,qsar-biodegradation,_Borderline2,MLP,NONE,NONE,0.852,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8379999999999999,0.7040000000000001,0.8391122836137528
PCA,qsar-biodegradation,_Borderline2,QDA,NONE,NONE,0.7859999999999999,0.6719999999999999,0.792,0.6719999999999999,0.7040000000000001,0.49200000000000005,0.7305247270996079
PCA,qsar-biodegradation,_Borderline2,RF,NONE,NONE,0.8560000000000001,0.8539999999999999,0.8140000000000001,0.8539999999999999,0.8320000000000001,0.6940000000000001,0.8340085436680835
PCA,qsar-biodegradation,_Borderline2,SGD,NONE,NONE,0.8299999999999998,0.778,0.732,0.7659999999999999,0.716,0.526,0.7550341899518614
PCA,qsar-biodegradation,_Borderline2,SVM,NONE,NONE,0.4400000000000001,0.66,0.34,0.53,0.0,0.0,0.5
PCA,saheart,_Borderline2,ABC,NONE,NONE,0.7220000000000001,0.7020000000000001,0.6839999999999999,0.7060000000000001,0.69,0.4800000000000001,0.6937636612021858
PCA,saheart,_Borderline2,DTREE,NONE,NONE,0.6579999999999999,0.638,0.6119999999999999,0.642,0.616,0.38799999999999996,0.6235484972677596
PCA,saheart,_Borderline2,GNB,NONE,NONE,0.7040000000000001,0.6779999999999999,0.6679999999999999,0.6839999999999999,0.672,0.4539999999999999,0.6739002732240438
PCA,saheart,_Borderline2,KNN,NONE,NONE,0.58,0.5479999999999999,0.526,0.5539999999999999,0.528,0.28,0.5363387978142077
PCA,saheart,_Borderline2,LRG,NONE,NONE,0.6159999999999999,0.634,0.508,0.62,0.526,0.28600000000000003,0.5704030054644809
PCA,saheart,_Borderline2,MLP,NONE,NONE,0.6960000000000001,0.6940000000000001,0.6319999999999999,0.6900000000000001,0.6479999999999999,0.424,0.6620423497267759
PCA,saheart,_Borderline2,QDA,NONE,NONE,0.69,0.6759999999999999,0.632,0.6759999999999999,0.64,0.418,0.6531659836065573
PCA,saheart,_Borderline2,RF,NONE,NONE,0.716,0.7120000000000001,0.65,0.708,0.6679999999999999,0.4520000000000001,0.6814719945355191
PCA,saheart,_Borderline2,SGD,NONE,NONE,0.56,0.622,0.5,0.5299999999999999,0.23600000000000004,0.14,0.5593818306010928
PCA,saheart,_Borderline2,SVM,NONE,NONE,0.43,0.654,0.34600000000000003,0.514,0.0,0.0,0.5
PCA,seismic-bumps,_Borderline2,ABC,NONE,NONE,0.904,0.8239999999999998,0.47600000000000003,0.858,0.616,0.39399999999999996,0.6485485263923357
PCA,seismic-bumps,_Borderline2,DTREE,NONE,NONE,0.9,0.85,0.38799999999999996,0.8699999999999999,0.5599999999999999,0.326,0.6186829882593485
PCA,seismic-bumps,_Borderline2,GNB,NONE,NONE,0.918,0.442,0.8240000000000001,0.5559999999999999,0.598,0.34,0.6344244210402905
PCA,seismic-bumps,_Borderline2,KNN,NONE,NONE,0.904,0.8240000000000001,0.4520000000000001,0.8559999999999999,0.598,0.376,0.6380273451614092
PCA,seismic-bumps,_Borderline2,LRG,NONE,NONE,0.89,0.9059999999999999,0.166,0.8960000000000001,0.326,0.114,0.5362028773262868
PCA,seismic-bumps,_Borderline2,MLP,NONE,NONE,0.904,0.8039999999999999,0.5,0.8459999999999999,0.628,0.406,0.6516537627138173
PCA,seismic-bumps,_Borderline2,QDA,NONE,NONE,0.8960000000000001,0.506,0.588,0.5579999999999999,0.376,0.182,0.5469956808269041
PCA,seismic-bumps,_Borderline2,RF,NONE,NONE,0.9,0.884,0.31,0.89,0.4900000000000001,0.26,0.5967249934431648
PCA,seismic-bumps,_Borderline2,SGD,NONE,NONE,0.89,0.8940000000000001,0.162,0.8880000000000001,0.28600000000000003,0.098,0.52747190162372
PCA,seismic-bumps,_Borderline2,SVM,NONE,NONE,0.8699999999999999,0.93,0.07,0.9,0.0,0.0,0.4997929606625259
PCA,spambase,_Borderline2,ABC,NONE,NONE,0.9159999999999999,0.9159999999999999,0.9079999999999999,0.9159999999999999,0.914,0.8340000000000001,0.9133247822530954
PCA,spambase,_Borderline2,DTREE,NONE,NONE,0.902,0.9,0.902,0.9,0.902,0.8099999999999999,0.9005182514010274
PCA,spambase,_Borderline2,GNB,NONE,NONE,0.7939999999999999,0.6639999999999999,0.7699999999999999,0.6519999999999999,0.67,0.444,0.7167863278716726
PCA,spambase,_Borderline2,KNN,NONE,NONE,0.8440000000000001,0.8240000000000001,0.85,0.8240000000000001,0.8340000000000001,0.6940000000000001,0.8365697422824798
PCA,spambase,_Borderline2,LRG,NONE,NONE,0.7759999999999999,0.7779999999999999,0.7559999999999999,0.7759999999999999,0.7659999999999999,0.5860000000000001,0.7661745336271961
PCA,spambase,_Borderline2,MLP,NONE,NONE,0.924,0.922,0.93,0.922,0.9280000000000002,0.8560000000000001,0.9259975828195456
PCA,spambase,_Borderline2,QDA,NONE,NONE,0.7979999999999999,0.682,0.78,0.674,0.6920000000000001,0.474,0.7306866919454732
PCA,spambase,_Borderline2,RF,NONE,NONE,0.946,0.946,0.9420000000000001,0.946,0.9440000000000001,0.892,0.944095524863562
PCA,spambase,_Borderline2,SGD,NONE,NONE,0.7779999999999999,0.71,0.7120000000000001,0.688,0.654,0.446,0.710676193799922
PCA,spambase,_Borderline2,SVM,NONE,NONE,0.648,0.6380000000000001,0.468,0.5599999999999999,0.382,0.15000000000000002,0.553133456915803
PCA,spectf-heart,_Borderline2,ABC,NONE,NONE,0.902,0.8779999999999999,0.91,0.882,0.892,0.7959999999999999,0.8942167182662539
PCA,spectf-heart,_Borderline2,DTREE,NONE,NONE,0.8740000000000001,0.8340000000000001,0.8859999999999999,0.8400000000000001,0.8560000000000001,0.732,0.8595025799793602
PCA,spectf-heart,_Borderline2,GNB,NONE,NONE,0.8379999999999999,0.7,0.8560000000000001,0.7140000000000001,0.76,0.568,0.7787038183694531
PCA,spectf-heart,_Borderline2,KNN,NONE,NONE,0.836,0.6679999999999999,0.8559999999999999,0.6839999999999999,0.732,0.528,0.7618183694530444
PCA,spectf-heart,_Borderline2,LRG,NONE,NONE,0.528,0.718,0.27,0.608,0.0,0.0,0.4940784313725491
PCA,spectf-heart,_Borderline2,MLP,NONE,NONE,0.8079999999999999,0.7700000000000001,0.7620000000000001,0.78,0.7659999999999999,0.5860000000000001,0.7666728586171312
PCA,spectf-heart,_Borderline2,QDA,NONE,NONE,0.946,0.9440000000000001,0.858,0.9420000000000001,0.8960000000000001,0.8099999999999999,0.9013415892672856
PCA,spectf-heart,_Borderline2,RF,NONE,NONE,0.924,0.918,0.898,0.9200000000000002,0.9059999999999999,0.826,0.9085366357069145
PCA,spectf-heart,_Borderline2,SGD,NONE,NONE,0.7520000000000001,0.634,0.6699999999999999,0.5920000000000001,0.482,0.32799999999999996,0.6521135190918473
PCA,spectf-heart,_Borderline2,SVM,NONE,NONE,0.53,0.728,0.272,0.61,0.0,0.0,0.5
PCA,statlog-german-credit,_Borderline2,ABC,NONE,NONE,0.736,0.7219999999999999,0.6559999999999999,0.728,0.682,0.47200000000000003,0.6895238095238094
PCA,statlog-german-credit,_Borderline2,DTREE,NONE,NONE,0.6759999999999999,0.64,0.5959999999999999,0.652,0.614,0.382,0.6188095238095238
PCA,statlog-german-credit,_Borderline2,GNB,NONE,NONE,0.626,0.414,0.652,0.39,0.4400000000000001,0.19399999999999998,0.5335714285714286
PCA,statlog-german-credit,_Borderline2,KNN,NONE,NONE,0.6460000000000001,0.596,0.562,0.612,0.578,0.33399999999999996,0.5804761904761906
PCA,statlog-german-credit,_Borderline2,LRG,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
PCA,statlog-german-credit,_Borderline2,MLP,NONE,NONE,0.6980000000000001,0.708,0.534,0.6980000000000001,0.5839999999999999,0.34600000000000003,0.6230952380952379
PCA,statlog-german-credit,_Borderline2,QDA,NONE,NONE,0.6660000000000001,0.504,0.662,0.51,0.5479999999999999,0.29800000000000004,0.5835714285714285
PCA,statlog-german-credit,_Borderline2,RF,NONE,NONE,0.736,0.736,0.6399999999999999,0.736,0.6759999999999999,0.464,0.6869047619047619
PCA,statlog-german-credit,_Borderline2,SGD,NONE,NONE,0.33,0.5399999999999999,0.46,0.40399999999999997,0.0,0.0,0.5
PCA,statlog-german-credit,_Borderline2,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
PCA,statlog-german-credit-numeric,_Borderline2,ABC,NONE,NONE,0.7340000000000001,0.7300000000000001,0.6439999999999999,0.732,0.6759999999999999,0.464,0.687142857142857
PCA,statlog-german-credit-numeric,_Borderline2,DTREE,NONE,NONE,0.6779999999999999,0.6479999999999999,0.5940000000000001,0.6579999999999999,0.618,0.386,0.6226190476190476
PCA,statlog-german-credit-numeric,_Borderline2,GNB,NONE,NONE,0.71,0.65,0.6679999999999999,0.662,0.6559999999999999,0.4320000000000001,0.6578571428571428
PCA,statlog-german-credit-numeric,_Borderline2,KNN,NONE,NONE,0.66,0.624,0.5760000000000001,0.634,0.5940000000000001,0.358,0.6
PCA,statlog-german-credit-numeric,_Borderline2,LRG,NONE,NONE,0.708,0.72,0.56,0.7120000000000001,0.606,0.374,0.6397619047619048
PCA,statlog-german-credit-numeric,_Borderline2,MLP,NONE,NONE,0.764,0.7559999999999999,0.6960000000000001,0.758,0.718,0.522,0.725
PCA,statlog-german-credit-numeric,_Borderline2,QDA,NONE,NONE,0.728,0.674,0.6900000000000001,0.69,0.682,0.466,0.6828571428571429
PCA,statlog-german-credit-numeric,_Borderline2,RF,NONE,NONE,0.74,0.746,0.6220000000000001,0.74,0.6639999999999999,0.4480000000000001,0.6819047619047619
PCA,statlog-german-credit-numeric,_Borderline2,SGD,NONE,NONE,0.6599999999999999,0.6659999999999999,0.474,0.6180000000000001,0.392,0.206,0.5716666666666665
PCA,statlog-german-credit-numeric,_Borderline2,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
PCA,thoracic-surgery,_Borderline2,ABC,NONE,NONE,0.7559999999999999,0.7240000000000001,0.316,0.74,0.42,0.19399999999999998,0.5205357142857142
PCA,thoracic-surgery,_Borderline2,DTREE,NONE,NONE,0.754,0.6679999999999999,0.354,0.7,0.4520000000000001,0.214,0.5103571428571427
PCA,thoracic-surgery,_Borderline2,GNB,NONE,NONE,0.762,0.39399999999999996,0.6679999999999999,0.4459999999999999,0.4900000000000001,0.24000000000000005,0.5317857142857142
PCA,thoracic-surgery,_Borderline2,KNN,NONE,NONE,0.7539999999999999,0.6839999999999999,0.34400000000000003,0.7140000000000001,0.446,0.212,0.5144642857142856
PCA,thoracic-surgery,_Borderline2,LRG,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_Borderline2,MLP,NONE,NONE,0.7699999999999999,0.78,0.29000000000000004,0.77,0.386,0.16999999999999998,0.5341071428571429
PCA,thoracic-surgery,_Borderline2,QDA,NONE,NONE,0.718,0.31000000000000005,0.68,0.31599999999999995,0.37200000000000005,0.152,0.4948214285714286
PCA,thoracic-surgery,_Borderline2,RF,NONE,NONE,0.736,0.758,0.20199999999999999,0.7460000000000001,0.21,0.08,0.4803571428571429
PCA,thoracic-surgery,_Borderline2,SGD,NONE,NONE,0.78,0.58,0.432,0.5040000000000001,0.066,0.012,0.50625
PCA,thoracic-surgery,_Borderline2,SVM,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thyroid-hypothyroid,_Borderline2,ABC,NONE,NONE,0.972,0.9620000000000001,0.922,0.964,0.9440000000000001,0.892,0.9417905649120172
PCA,thyroid-hypothyroid,_Borderline2,DTREE,NONE,NONE,0.974,0.96,0.8740000000000001,0.966,0.9159999999999999,0.8460000000000001,0.9176045699413482
PCA,thyroid-hypothyroid,_Borderline2,GNB,NONE,NONE,0.968,0.8959999999999999,0.9740000000000001,0.9200000000000002,0.934,0.866,0.9360999702661984
PCA,thyroid-hypothyroid,_Borderline2,KNN,NONE,NONE,0.976,0.9620000000000001,0.94,0.966,0.9520000000000001,0.9059999999999999,0.951945655212666
PCA,thyroid-hypothyroid,_Borderline2,LRG,NONE,NONE,0.976,0.956,0.976,0.9620000000000001,0.964,0.928,0.9644138628829204
PCA,thyroid-hypothyroid,_Borderline2,MLP,NONE,NONE,0.978,0.968,0.948,0.97,0.956,0.92,0.9577783998238364
PCA,thyroid-hypothyroid,_Borderline2,QDA,NONE,NONE,0.92,0.95,0.11200000000000003,0.934,0.16,0.07200000000000001,0.5311738648947951
PCA,thyroid-hypothyroid,_Borderline2,RF,NONE,NONE,0.982,0.972,0.9360000000000002,0.9759999999999998,0.9540000000000001,0.914,0.9547653917743829
PCA,thyroid-hypothyroid,_Borderline2,SGD,NONE,NONE,0.976,0.948,0.976,0.958,0.96,0.922,0.9610330176716176
PCA,thyroid-hypothyroid,_Borderline2,SVM,NONE,NONE,0.976,0.95,0.976,0.958,0.96,0.918,0.9610940830445708
PCA,thyroid-sick-euthyroid,_Borderline2,ABC,NONE,NONE,0.946,0.922,0.8779999999999999,0.93,0.9,0.8140000000000001,0.9010781844062908
PCA,thyroid-sick-euthyroid,_Borderline2,DTREE,NONE,NONE,0.934,0.8960000000000001,0.836,0.9079999999999999,0.8639999999999999,0.752,0.8655712066012704
PCA,thyroid-sick-euthyroid,_Borderline2,GNB,NONE,NONE,0.9,0.6559999999999999,0.8039999999999999,0.726,0.7260000000000001,0.518,0.7311124777775289
PCA,thyroid-sick-euthyroid,_Borderline2,KNN,NONE,NONE,0.882,0.812,0.556,0.8420000000000001,0.6659999999999999,0.45399999999999996,0.6844899879240087
PCA,thyroid-sick-euthyroid,_Borderline2,LRG,NONE,NONE,0.89,0.8400000000000001,0.59,0.86,0.6980000000000001,0.4980000000000001,0.7144187945594911
PCA,thyroid-sick-euthyroid,_Borderline2,MLP,NONE,NONE,0.9520000000000001,0.924,0.92,0.934,0.922,0.8539999999999999,0.9220094612234426
PCA,thyroid-sick-euthyroid,_Borderline2,QDA,NONE,NONE,0.8620000000000001,0.7040000000000001,0.522,0.7559999999999999,0.5840000000000001,0.348,0.6125783768483088
PCA,thyroid-sick-euthyroid,_Borderline2,RF,NONE,NONE,0.9559999999999998,0.9440000000000002,0.8699999999999999,0.948,0.9079999999999999,0.8260000000000002,0.9068420773963104
PCA,thyroid-sick-euthyroid,_Borderline2,SGD,NONE,NONE,0.8940000000000001,0.7759999999999999,0.6220000000000001,0.8140000000000001,0.6700000000000002,0.46,0.6981420690469741
PCA,thyroid-sick-euthyroid,_Borderline2,SVM,NONE,NONE,0.8800000000000001,0.884,0.37,0.8780000000000001,0.54,0.31,0.6271359536672932
PCA,vertebra-column-2c,_Borderline2,ABC,NONE,NONE,0.792,0.7539999999999999,0.784,0.764,0.764,0.5920000000000001,0.7692857142857142
PCA,vertebra-column-2c,_Borderline2,DTREE,NONE,NONE,0.7979999999999999,0.774,0.7819999999999999,0.7779999999999999,0.7779999999999999,0.61,0.7783333333333333
PCA,vertebra-column-2c,_Borderline2,GNB,NONE,NONE,0.8240000000000001,0.77,0.8300000000000001,0.78,0.794,0.6260000000000001,0.7995238095238095
PCA,vertebra-column-2c,_Borderline2,KNN,NONE,NONE,0.8140000000000001,0.768,0.812,0.778,0.79,0.618,0.7916666666666667
PCA,vertebra-column-2c,_Borderline2,LRG,NONE,NONE,0.826,0.7779999999999999,0.8320000000000001,0.784,0.8,0.638,0.8042857142857143
PCA,vertebra-column-2c,_Borderline2,MLP,NONE,NONE,0.858,0.818,0.8759999999999999,0.82,0.8400000000000001,0.7060000000000001,0.8459523809523809
PCA,vertebra-column-2c,_Borderline2,QDA,NONE,NONE,0.8379999999999999,0.78,0.8540000000000001,0.7859999999999999,0.8119999999999999,0.6559999999999999,0.8171428571428571
PCA,vertebra-column-2c,_Borderline2,RF,NONE,NONE,0.8380000000000001,0.8140000000000001,0.8340000000000001,0.8219999999999998,0.8240000000000001,0.6819999999999999,0.825
PCA,vertebra-column-2c,_Borderline2,SGD,NONE,NONE,0.7659999999999999,0.732,0.638,0.706,0.61,0.39799999999999996,0.6845238095238095
PCA,vertebra-column-2c,_Borderline2,SVM,NONE,NONE,0.8560000000000001,0.7819999999999999,0.8759999999999999,0.7859999999999999,0.8140000000000001,0.6599999999999999,0.8276190476190475
PCA,wdbc,_Borderline2,ABC,NONE,NONE,0.948,0.946,0.9440000000000001,0.946,0.946,0.8939999999999999,0.9459826790198556
PCA,wdbc,_Borderline2,DTREE,NONE,NONE,0.912,0.9079999999999999,0.912,0.9079999999999999,0.91,0.826,0.9101571314190049
PCA,wdbc,_Borderline2,GNB,NONE,NONE,0.852,0.7939999999999999,0.8640000000000001,0.7979999999999999,0.818,0.6659999999999999,0.8285330198243726
PCA,wdbc,_Borderline2,KNN,NONE,NONE,0.89,0.882,0.892,0.884,0.8860000000000001,0.7859999999999999,0.8870570971045912
PCA,wdbc,_Borderline2,LRG,NONE,NONE,0.9079999999999999,0.902,0.8540000000000001,0.9,0.8740000000000001,0.764,0.8778900145056385
PCA,wdbc,_Borderline2,MLP,NONE,NONE,0.9159999999999999,0.9079999999999999,0.914,0.91,0.91,0.8300000000000001,0.911806627880981
PCA,wdbc,_Borderline2,QDA,NONE,NONE,0.898,0.89,0.902,0.892,0.8960000000000001,0.8,0.8969419228549592
PCA,wdbc,_Borderline2,RF,NONE,NONE,0.948,0.946,0.9520000000000001,0.946,0.95,0.9,0.950233701953322
PCA,wdbc,_Borderline2,SGD,NONE,NONE,0.8440000000000001,0.732,0.762,0.7020000000000001,0.6779999999999999,0.5,0.7475767395068083
PCA,wdbc,_Borderline2,SVM,NONE,NONE,0.39,0.63,0.37,0.48,0.0,0.0,0.5
PCA,wholesale-channel,_Borderline2,ABC,NONE,NONE,0.89,0.882,0.8759999999999999,0.882,0.8759999999999999,0.768,0.8780757563107067
PCA,wholesale-channel,_Borderline2,DTREE,NONE,NONE,0.8440000000000001,0.828,0.8219999999999998,0.8319999999999999,0.8240000000000001,0.6839999999999999,0.8265506108931007
PCA,wholesale-channel,_Borderline2,GNB,NONE,NONE,0.902,0.8859999999999999,0.9079999999999999,0.89,0.8960000000000001,0.8039999999999999,0.8979161448331524
PCA,wholesale-channel,_Borderline2,KNN,NONE,NONE,0.8320000000000001,0.7979999999999999,0.828,0.8020000000000002,0.8079999999999999,0.652,0.812517046561465
PCA,wholesale-channel,_Borderline2,LRG,NONE,NONE,0.8699999999999999,0.85,0.8640000000000001,0.8539999999999999,0.8560000000000001,0.7299999999999999,0.8562113495310456
PCA,wholesale-channel,_Borderline2,MLP,NONE,NONE,0.892,0.8740000000000001,0.8939999999999999,0.8780000000000001,0.884,0.7779999999999999,0.8841532381509003
PCA,wholesale-channel,_Borderline2,QDA,NONE,NONE,0.8740000000000001,0.8379999999999999,0.882,0.8420000000000001,0.8560000000000001,0.732,0.8607673039993321
PCA,wholesale-channel,_Borderline2,RF,NONE,NONE,0.912,0.9059999999999999,0.9,0.9059999999999999,0.9,0.8140000000000001,0.9022646182961788
PCA,wholesale-channel,_Borderline2,SGD,NONE,NONE,0.858,0.828,0.836,0.8320000000000001,0.826,0.6819999999999999,0.8315561771172526
PCA,wholesale-channel,_Borderline2,SVM,NONE,NONE,0.8639999999999999,0.8420000000000001,0.8639999999999999,0.8440000000000001,0.85,0.7220000000000001,0.8512980434722106
PCA,wilt,_Borderline2,ABC,NONE,NONE,0.964,0.918,0.9059999999999999,0.934,0.914,0.836,0.9145666543129592
PCA,wilt,_Borderline2,DTREE,NONE,NONE,0.96,0.934,0.8560000000000001,0.9420000000000001,0.8940000000000001,0.8099999999999999,0.8968496902897469
